# 10,10,4
4.123967299459562197e-01,7.848873964671863046e-01,2.635033919825583437e-01,2.144844820779143735e-01,1.928930271961930565e-01,6.965693942264631344e-01,1.143987483500844560e-01,5.034001303390739368e-01,8.396581692462552482e-01,7.665094592686526598e-01
4.124709577054905818e-01,3.040398074381479576e-01,2.725059156253589743e-01,6.823917547392408522e-01,5.263110384902540684e-01,3.994588564481069692e-01,3.014960746048553908e-01,7.869059941906353384e-01,1.492976266319099299e-01,3.179843330355953679e-01
6.289279927117025215e-01,2.524698378236390761e-01,5.037830236204401402e-01,7.058710437745271404e-01,6.530005022215953359e-01,6.030343898394404656e-01,4.899932946304529358e-01,3.081176508869214459e-01,9.888774335728245379e-02,4.945236227495881653e-01
6.673066862091516782e-01,7.330428127425195894e-01,5.296109156949059260e-01,7.947582303862574804e-01,2.210923602432068868e-02,4.063573890046114911e-01,7.825169272827364741e-01,6.261107444822490153e-01,8.745429147431725836e-01,1.449620899663741636e-01
5.726165973814735244e-01,6.759826009623445264e-01,9.894806070693841216e-01,4.385457551763751738e-01,1.440602201973029128e-02,2.322467042301742390e-01,6.321894807660637383e-01,1.504991267864562721e-01,5.310124815128325348e-01,3.189113080975084502e-01
4.041045046863964707e-01,5.413010375543325647e-01,4.295904093811486746e-01,2.695561841643759893e-01,5.045351744019532791e-02,4.963970713496538290e-01,9.680801651153467802e-01,6.574279711352086775e-01,6.166200939711622420e-01,9.387716501293430493e-02
4.635652390690649938e-01,7.231599631582016352e-01,6.053830030706432996e-01,7.000383636058442605e-01,4.979070705362084182e-01,5.429369504854937301e-01,2.837420024642935967e-01,6.028884548777551089e-01,4.507321762692007017e-02,3.697671531674715517e-01
4.876161319347089851e-01,3.081685887160185988e-01,7.986676662199722054e-01,8.135843903312952596e-01,8.090471259073973576e-01,9.974846767648191115e-01,9.198123017748398578e-01,7.795213759175585455e-01,6.924578972972810220e-01,6.850691433089625137e-01
8.458833640702215773e-01,4.717185683868898582e-01,6.365314066739383714e-01,9.742907562875954275e-01,8.979507823231772656e-01,4.288270165197497485e-01,8.936746088289704293e-01,4.461921200628836681e-01,7.127058548796185722e-01,9.790515443257317152e-01
7.207244967663590796e-01,8.912481554759533742e-01,6.294095864922353289e-01,9.499596108565918628e-01,8.019825283856146791e-01,2.173901640429346527e-01,4.012355138338120630e-01,7.370567631902271710e-01,9.377771211364017701e-01,1.380923293874116720e-01
5.807864445207577830e-01,4.244177740272507826e-01,6.719125099494686060e-01,7.340413388974380560e-01,2.256170396382809473e-01,1.246225339023432355e-02,3.902254123959048027e-02,8.988516733717433205e-02,2.199496362026295282e-01,2.492699171432368743e-01
1.240865938741857466e-01,3.673545528503081581e-01,5.952556402649021861e-01,5.993756057546196780e-01,1.926173561704904724e-01,3.776028757234570765e-01,4.818861395277266313e-01,4.683658875485022799e-01,2.226938860849285717e-01,9.908296345636580238e-01
1.223215245797911743e-01,8.064518913188198912e-01,2.341952626575793950e-01,3.380218692411215420e-01,6.548993153004553092e-01,6.744218471823849592e-01,7.463815359544031525e-01,6.548412934352086934e-01,8.428204899401305905e-01,5.698291310102396867e-01
5.616868439466130569e-01,1.299688741925388857e-01,7.046068176106584646e-01,7.201903281847712446e-01,8.668720740094248978e-02,6.864806178721727381e-01,2.932075020474076421e-01,4.670788686662696865e-02,4.588214061928430620e-01,6.653537107799455397e-01
4.113685940187087331e-01,8.148197144705839889e-01,5.202133526254333340e-01,2.711226941640277888e-01,4.783673757681796701e-01,8.826402108904232158e-01,8.859974101340436503e-01,4.106274395763123142e-01,4.269911645481793139e-01,4.523675876160488940e-01
8.981949722980899775e-01,2.968422258289766802e-01,2.296887784183946346e-01,6.126598969978807041e-01,2.243568350723285088e-01,1.840805270287459994e-02,6.710717891171594784e-01,8.395423195924475168e-01,6.503374806415029852e-01,5.532675420994533910e-01
3.944116867059375142e-01,3.697711162762068460e-01,2.819413591607624614e-01,5.297579798182019406e-01,2.719354590946592154e-01,8.037685920767950742e-01,1.588817110206049987e-01,1.429142532685293565e-01,5.200099167867852090e-01,6.760233446352480469e-01
2.095018869477678347e-01,5.753734265592114205e-02,3.238765565345865793e-01,5.332109350900586797e-01,1.256304011915938545e-01,3.970562866637139532e-01,4.796856591295159955e-01,4.235062740946027304e-01,4.402364865751801082e-01,4.733808581982240637e-01
8.383204805222340683e-01,6.127950131986216187e-01,9.115338333520290881e-01,2.280078273108602227e-01,1.165665618953917182e-01,9.782424014192148132e-02,8.962803611497869305e-01,8.302997809847842969e-01,2.114602503324181093e-03,8.712915094096583823e-01
5.823451451540385682e-01,9.672552469885310478e-01,9.213829679106732007e-01,1.201914623960746997e-01,1.920181827300759814e-02,2.458406756347484290e-01,6.840648678885213885e-01,7.956219532903628933e-01,1.041756670078330949e-02,1.700219112536075494e-01
1.820724348742889243e-01,9.293420947930460807e-01,8.369655511362830147e-01,7.693644325331397971e-01,2.811681591769341626e-01,9.439857331611916091e-01,7.036683920237113421e-01,8.396355127803878382e-02,1.357344427733021552e-01,7.148059966052803249e-01
